Date,Platform,Daily Active Users (DAU),New Registrations,Session Duration (minutes),In-game Purchases ($),Social Media Mentions,Stream Viewership,Revenue ($),Top Genre,Influencer Endorsements
2011-04-25,Console,174264,17426,52.85403416939466,32616.37380153761,9056,75374.24553243545,130106.5555214664,FPS,0
2011-04-26,VR,102215,10221,76.50741887045743,73983.75563516124,6231,36846.63440322992,121990.038131487,Adventure,1
2011-04-27,Console,27091,2709,55.46205486189629,35091.09223426216,4001,28220.00047350764,94558.0128926749,RPG,1
2011-04-28,Mobile,94517,9451,76.69932194737865,91525.76682901265,6220,96993.26327996845,148316.1261192454,Simulation,1
2011-04-29,PC,146079,14607,74.95131024272102,32422.79926202591,8894,22861.49675725618,98039.31023403848,Adventure,0
2011-04-30,PC,88109,8810,34.46882932162053,57476.03076656943,4029,94877.95980342865,120996.9922474892,RPG,1
2011-05-01,VR,171599,17159,77.12963268760521,98620.64527417139,5963,80289.0247619935,57459.37783685726,Simulation,1
2011-05-02,VR,167770,16777,77.91625437721791,61726.86096131496,5300,83936.20099598286,50587.92288709016,FPS,0
2011-05-03,Mobile,163216,16321,42.93324906891844,76732.48785233575,2765,88629.30254792771,47594.12276113111,Simulation,0
2011-05-04,Console,22269,2226,49.65450779298546,53763.79524753661,6761,96913.52182134532,106877.8720343612,Adventure,0
2011-05-05,Mobile,197352,19735,31.08031989914463,13120.20326779507,5988,48778.29953071365,32530.34457981701,RPG,0
2011-05-06,Mobile,157302,15730,25.65655733601623,40220.6778173562,9061,34870.25677890259,44309.57526127675,RPG,1
2011-05-07,VR,142053,14205,98.93273806896663,28716.17657287186,8037,69247.6918220974,71441.71113943026,Action,0
2011-05-08,VR,150113,15011,75.05850059678369,50804.22000908147,8270,30349.81459157307,104135.9369734752,Simulation,0
2011-05-09,VR,80035,8003,83.98280276056636,39760.62292745261,6286,89989.68105634805,62308.71644729791,FPS,1
2011-05-10,PC,164618,16461,70.25473588617777,63581.95280767034,2934,36861.8105437433,137667.899566586,Adventure,0
2011-05-11,VR,163568,16356,30.71058563207727,20149.02945829832,5458,24909.48906975642,98328.64178657005,FPS,0
2011-05-12,Console,56973,5697,23.14195348488976,51327.73577071863,6545,73242.38833463931,118504.4557749194,Action,1
2011-05-13,VR,37569,3756,49.50946787774051,17643.75768562002,9753,81216.40962117858,72255.27378760502,Simulation,0
2011-05-14,Mobile,67778,6777,54.30231369859403,87887.77836132313,5188,46708.77134174322,12569.43239115303,Simulation,1
2011-05-15,Mobile,83155,8315,24.28417391368028,76778.94698898669,6130,98204.56561109629,68376.79408571753,RPG,0
2011-05-16,Mobile,35322,3532,94.38053938016029,54277.26259666549,5549,40789.28638688588,99064.85204104488,Adventure,0
2011-05-17,Console,128866,12886,29.97275277149573,66570.34220986576,9656,87117.6925772065,80658.89377434773,FPS,1
2011-05-18,Console,188434,18843,88.42991409822423,66559.97840454112,2669,63558.92096940032,96371.21972448136,Simulation,0
2011-05-19,Mobile,41942,4194,63.92453601414513,88467.0033042701,7072,23180.62657976745,90715.18393611243,FPS,0
2011-05-20,Mobile,172573,17257,50.59594001758273,75797.5703285571,6444,85769.12767642984,93137.21737108089,Adventure,0
2011-05-21,VR,29269,2926,41.54803517849381,61229.13802549198,7382,85544.52231892281,49002.8754614798,FPS,0
2011-05-22,Console,70378,7037,72.30797346208534,41829.06159598249,1066,69548.41666229823,99222.26541380868,RPG,1
2011-05-23,Console,141969,14196,25.6946435011353,87636.84078823039,8494,65084.74155375944,81843.38651835047,Action,1
2011-05-24,PC,118585,11858,27.110712550751,11410.9634072762,8074,21712.12015835841,23354.99187495754,Action,0
2011-05-25,Console,95729,9572,46.83971319506887,19713.3205278191,3909,95988.62306701994,101706.8226195239,RPG,0
2011-05-26,VR,50210,5021,63.53875214778031,62534.4367988322,5118,64251.40180489644,117205.4937435761,FPS,1
2011-05-27,VR,95553,9555,82.46567627367793,44624.51993899261,4540,96269.62440529132,6985.695934692533,RPG,0
2011-05-28,PC,157865,15786,49.80793301748356,37158.25237413429,2189,88555.3760692175,123428.5732797602,RPG,0
2011-05-29,Console,153866,15386,71.9985543485223,88836.11295845025,9089,61422.73981636937,133736.0262362415,RPG,1
2011-05-30,Console,191995,19199,22.31006509791808,96229.27542016149,1261,97116.50217876272,102325.6982426452,FPS,1
2011-05-31,VR,29483,2948,48.62227263968637,33817.18368988021,7716,70928.93771284184,7126.650888991313,Action,1
2011-06-01,Console,138994,13899,20.37753143506723,71571.03960815878,3699,26314.37587520082,94700.19214765134,Simulation,1
2011-06-02,Mobile,65433,6543,38.82035332584154,43645.55324277379,4855,48026.75423739066,126237.2725073267,FPS,1
2011-06-03,VR,198144,19814,46.88189180345616,34417.85132709047,8338,28131.25212693855,127404.7802193402,RPG,0
2011-06-04,Mobile,58749,5874,74.05017126867526,50996.94017274232,2278,30577.23918959023,90368.89612675531,Action,0
2011-06-05,Console,31103,3110,44.42930055653179,97116.43808850461,2648,99897.67636525296,41493.58556771134,Action,1
2011-06-06,Console,16677,1667,46.00670002624347,69315.42589426396,2760,51230.77719857424,28916.27863804909,RPG,1
2011-06-07,VR,155769,15576,97.76512105427595,54033.4811741856,9528,36535.96687982627,51472.04881648498,Action,0
2011-06-08,Mobile,106188,10618,25.41488140743247,11053.34768630501,7100,97302.60410387302,36289.22368820539,Adventure,1
2011-06-09,PC,61834,6183,73.1364536902575,79737.0751270969,1152,67183.28080274028,24967.03186373795,Simulation,0
2011-06-10,Console,83878,8387,74.22756652275164,19587.22139252515,1120,71306.59095564958,129854.7529803334,Action,0
2011-06-11,Console,87760,8776,52.09396483951373,30598.45461173314,3080,81491.07529980688,112519.9793120548,Adventure,0
2011-06-12,Mobile,120060,12006,76.12173561612363,50562.78059923326,3076,55775.34148799216,22174.32969059994,Simulation,1
2011-06-13,Mobile,104300,10430,56.97498762082929,73526.66379938702,5435,86628.18293239168,128664.9541047092,Adventure,1
2011-06-14,PC,144518,14451,28.49065255248446,33797.60951882377,4808,34347.81244585233,54803.23140286062,Adventure,0
2011-06-15,Console,163101,16310,86.91236935795273,67394.03773561747,8791,98661.44565475408,54779.77498304383,Simulation,0
2011-06-16,VR,195938,19593,52.91647082935406,52813.43365668375,1444,69015.04910547013,105413.0109059306,Adventure,0
2011-06-17,Mobile,132279,13227,76.28456090627883,56259.33208141975,8484,56433.88524433876,45111.52989305991,RPG,1
2011-06-18,PC,167079,16707,20.54414026784315,25213.81721739482,8120,32576.33391708914,119209.2052469521,FPS,1
2011-06-19,PC,132356,13235,99.99714583509322,76730.08580047566,5555,75811.46564937735,20241.89847099837,RPG,0
2011-06-20,Mobile,18265,1826,48.7485319858806,40281.46826538607,3406,49244.63209906434,69471.49129437824,Action,0
2011-06-21,Console,156635,15663,66.39773233978664,15426.30571514929,2542,90491.63316022059,76982.03829784688,Action,1
2011-06-22,Mobile,154848,15484,32.5733520347252,51440.08954829648,4021,53014.81099538342,81052.31597108778,Action,1
2011-06-23,Console,138955,13895,26.97416289057756,86394.74545546214,9494,21169.44113848903,123828.3335093573,Simulation,1
2011-06-24,PC,73279,7327,58.92860439564883,18913.78383713243,7920,86912.41206859057,125719.0609935404,RPG,1
2011-06-25,Mobile,35689,3568,50.99941796274101,31486.28187989973,4122,23605.87997674855,11949.79598063068,Simulation,1
2011-06-26,Mobile,100216,10021,99.7175459333433,70150.30287476032,9904,85697.47620633652,26551.80658639112,FPS,0
2011-06-27,PC,27319,2731,23.71955687834866,48675.85724807317,8841,21879.31503870441,45620.40914326357,RPG,1
2011-06-28,Mobile,115584,11558,43.52343724628624,40188.13691919089,8126,26926.08193453854,134030.1250748651,Action,0
2011-06-29,Mobile,178935,17893,43.97383188227775,48325.84670772592,2439,29385.12227756442,50024.20924475607,Simulation,1
2011-06-30,Mobile,154524,15452,33.91367585376799,46175.30839054151,5419,74919.61923437484,98999.04275591619,Simulation,1
2011-07-01,PC,136864,13686,34.0467701914256,17647.42846963056,9798,87415.50481173831,17443.58328113122,Adventure,0
2011-07-02,PC,182132,18213,78.66885862601723,81080.4439090887,1672,22994.27718456879,140925.2575839758,Action,0
2011-07-03,VR,16043,1604,47.01323950836867,22445.87710718498,6669,23311.39804796021,138525.2111030512,Action,0
2011-07-04,Mobile,121913,12191,60.80898842377741,72746.67825438359,9310,52583.12958262078,31004.19282741256,RPG,0
2011-07-05,PC,198293,19829,65.54361216908532,43093.20187822509,7760,93593.00820800844,141505.7911796106,Simulation,1
2011-07-06,Mobile,133860,13386,73.89263321246257,68047.60616727837,9832,62506.08831352701,87468.51879971678,RPG,1
2011-07-07,Mobile,113640,11364,49.06593410553612,75960.5566372911,6075,28227.21291011634,24252.30899842352,RPG,0
2011-07-08,VR,81558,8155,45.36606016592893,51065.94100878749,4311,90036.55407366065,142370.0479852564,Simulation,1
2011-07-09,Mobile,69906,6990,60.40630354741185,63623.70626002352,1688,96283.30032970489,128377.904965502,Adventure,1
2011-07-10,PC,34755,3475,90.84714260897493,63087.89415947279,1079,48829.3939249051,137261.5614072983,Simulation,1
2011-07-11,Mobile,34074,3407,50.27164731116885,82117.91008145918,2242,96053.45958504354,117641.9379759163,Simulation,1
2011-07-12,PC,196861,19686,25.58234614434695,21012.82069647543,5927,23855.34046867254,20171.09359467881,FPS,1
2011-07-13,Mobile,60882,6088,69.26944652802206,86455.38290287952,6496,67483.48560272512,71270.06750192773,Simulation,0
2011-07-14,VR,199446,19944,50.94853000985741,43185.27654392407,5107,82052.76763101271,95794.83710927349,Simulation,1
2011-07-15,Mobile,191330,19133,52.65430950774213,14672.92824252712,5677,66588.43169556189,44242.80746412079,Action,0
2011-07-16,PC,139326,13932,61.38488651448684,62672.57634856868,7637,43676.57654419104,120772.250226647,Action,1
2011-07-17,Console,17643,1764,66.19754662251097,28350.53568692955,2743,94644.39606077691,88852.88046166295,Simulation,0
2011-07-18,Console,39743,3974,94.45515438528803,91557.22355530543,3212,32043.01614518926,83310.55157227528,FPS,0
2011-07-19,Mobile,18768,1876,53.61812744217666,45861.05227116179,9693,20914.71012818162,16247.81141423999,Adventure,1
2011-07-20,VR,18451,1845,74.71467235994312,82539.47206458985,4318,80918.9752879267,52040.844332791,Adventure,1
2011-07-21,Mobile,182409,18240,73.54951021258819,87842.42525226095,6972,27928.83040558576,36604.95727818587,Simulation,0
2011-07-22,Console,142733,14273,73.39529659396709,21170.25291717125,5838,34662.66772095161,129720.237163449,RPG,1
2011-07-23,VR,159249,15924,31.54883913201034,82297.64784072059,5687,22061.6628710005,120324.9350396432,Action,1
2011-07-24,VR,24345,2434,30.13944799461249,92772.67713347418,2169,91130.05929141346,69348.55652335667,RPG,1
2011-07-25,PC,177617,17761,68.1950491691849,58538.88418390835,6149,46786.00771682888,143072.2392578459,RPG,0
2011-07-26,PC,98064,9806,23.99434858978909,33974.99354830905,2023,25349.53780199738,132085.3520659304,RPG,1
2011-07-27,Console,153879,15387,54.67135226569393,18250.99202986788,4426,66865.26552182686,43940.86355436504,Simulation,1
2011-07-28,Mobile,107073,10707,59.63081104051537,42807.44789943055,8585,25868.83308551653,120714.6636540801,RPG,1
2011-07-29,Mobile,187926,18792,84.39585771426087,18389.66166333873,9644,64573.14133462652,24043.71118808959,RPG,1
2011-07-30,Mobile,107086,10708,40.79920319690948,48125.96110924392,4532,51155.97962531536,118782.1088865253,FPS,1
2011-07-31,Console,32082,3208,22.62364482024335,11747.89930681229,6240,44221.08688840875,144012.025604877,Action,0
2011-08-01,VR,168406,16840,95.39097231345613,27670.42187872879,7958,84985.83761611453,43969.14118681061,RPG,1
2011-08-02,Console,151880,15188,66.93818041084256,87731.64776227088,5057,30600.96332482708,133349.8190650805,FPS,1
2011-08-03,PC,151176,15117,25.74459670744434,15253.70147675515,1187,32818.72998193203,14013.18963773323,FPS,1
2011-08-04,VR,171756,17175,63.12559882071483,78530.16910548123,5648,45822.56094654654,144409.798845601,FPS,1
2011-08-05,VR,11625,1162,45.6833450829955,52923.81690613119,6411,71652.69673735145,23089.67106136645,Simulation,1
2011-08-06,VR,53958,5395,39.88863907220662,91385.86129715639,5397,21653.71537527917,66108.614270654,Adventure,1
2011-08-07,Mobile,66403,6640,53.59126508078234,45892.11545240879,9408,70904.40520403626,104800.2732613054,Adventure,0
2011-08-08,PC,154445,15444,28.57875272665471,15153.43338789537,8129,35149.38112145208,48334.35183043551,FPS,0
2011-08-09,VR,192259,19225,51.97097661557076,43487.22215082369,8802,65474.04024499947,88571.15823229193,Simulation,0
2011-08-10,Console,34497,3449,77.35198333472786,33671.47665635386,4394,28027.96476964886,90801.01872668647,Adventure,1
2011-08-11,VR,87136,8713,44.76004277372374,20491.69873718377,8564,38136.70736460114,69427.32221255184,RPG,0
2011-08-12,VR,56562,5656,88.78791303445793,61532.06548831511,6899,82823.92219777778,110157.3563852467,RPG,1
2011-08-13,Mobile,181133,18113,56.51945361397508,14866.2585945988,4017,89834.05371678986,130394.9530592225,Action,0
2011-08-14,Console,149112,14911,48.31064143818988,54242.51308782517,1004,45962.19823514082,81841.57114241533,RPG,0
2011-08-15,Mobile,109747,10974,50.98164415646622,15870.53031446959,9382,61231.87065302092,98339.30535291454,Action,0
2011-08-16,Console,194081,19408,63.64589301199456,98842.04267670361,4042,29103.80446495384,25458.01787794102,RPG,1
2011-08-17,PC,139058,13905,95.15593193387234,39141.11424595458,6952,84776.8934707033,78064.9766034075,FPS,1
2011-08-18,PC,83270,8327,51.95283183558558,39354.05641431273,9359,88044.09899012197,143670.4291599561,Simulation,0
2011-08-19,Console,128384,12838,68.18596466635022,42441.78573215863,4563,51776.32117110919,43376.53198620064,Action,1
2011-08-20,Mobile,19413,1941,65.39944328249342,56332.46827470826,7522,67204.83325612148,21930.59225914132,Action,0
2011-08-21,VR,183952,18395,82.05249185111727,96169.84126317607,1167,43250.77270612663,82149.83262987532,Action,0
2011-08-22,VR,122704,12270,45.03123798451636,80189.76004671218,9619,84171.93575985316,141840.3261547562,FPS,1
2011-08-23,Mobile,46583,4658,72.72670672591232,32517.68406038244,5040,37392.35403880884,125423.3518679787,Action,1
2011-08-24,VR,177063,17706,24.93900780952541,57791.303913931,9723,65096.51425816945,114401.797380784,FPS,1
2011-08-25,PC,148805,14880,59.70416943210572,37523.45434783926,4669,32866.60792200122,123113.4297828076,Action,0
2011-08-26,PC,45850,4585,74.74957255200627,42776.52126789078,4896,58155.15470708069,102570.8201906585,Adventure,1
2011-08-27,Console,182677,18267,44.31581050480002,31546.66268090559,6990,72708.02996416553,135637.0654141183,FPS,1
2011-08-28,Mobile,185937,18593,71.3208265981201,29517.92762091084,3627,45434.84315080734,107753.2556246261,Action,0
2011-08-29,Console,119654,11965,42.84689178746669,18162.54177324291,3810,54264.57323148083,146161.2206052384,FPS,0
2011-08-30,PC,162386,16238,64.80411298450488,27608.00301547459,7776,28120.78077796545,23825.41656473225,RPG,0
2011-08-31,Console,129591,12959,21.50228518742492,94483.15932419976,9108,76750.26323199808,147214.2298754023,Action,1
2011-09-01,PC,65155,6515,66.4374995470773,64483.47609182071,9764,29165.8466294126,146347.8981810249,Adventure,1
2011-09-02,PC,74133,7413,98.4960791073349,29367.71473222021,9452,35028.69120549663,124668.7531657291,FPS,1
2011-09-03,PC,149911,14991,67.89877001009354,89279.9916613846,5011,55924.49286792558,125378.9728466179,Action,1
2011-09-04,Mobile,45253,4525,52.94307694095627,45977.72484168664,9811,30792.3325721129,122466.3780614061,Simulation,1
2011-09-05,PC,95617,9561,77.7194660355373,53667.12138450948,3139,83240.82804335127,64491.38398968922,Action,1
2011-09-06,VR,106243,10624,29.38601594989099,24866.41585697249,5411,35815.87808113055,90257.98660932515,Action,0
2011-09-07,Mobile,137863,13786,42.30484480613888,85412.17891506167,4927,95924.84045205655,80498.42099459635,RPG,0
2011-09-08,PC,83175,8317,43.26738721787302,30852.90830665605,5040,93014.45584729014,109905.1872206726,Action,1
2011-09-09,PC,190112,19011,60.44776264204484,78506.37473084174,6077,84758.49857197105,42911.33076852946,Adventure,1
2011-09-10,VR,51965,5196,80.68939725088444,84336.52208343324,2677,42535.09059480906,122663.3767396055,Simulation,1
2011-09-11,Console,12095,1209,21.19687115568536,84562.24590278257,5623,36178.85809817322,51750.30899529676,Simulation,0
2011-09-12,VR,139977,13997,60.55951226319589,84165.3424660133,8873,75849.79773018858,101200.5906667291,Adventure,1
2011-09-13,PC,39590,3959,95.23459952944893,79030.96532320877,9744,29499.69525514583,91664.25147334585,Simulation,0
2011-09-14,Console,169558,16955,76.55566206653383,53725.35636662821,3100,21046.95938387359,110499.3066782473,FPS,1
2011-09-15,Mobile,46916,4691,76.55366698130864,94543.77275768355,6523,85998.11974680069,129864.268607365,Action,1
2011-09-16,Mobile,195787,19578,24.39602853350845,16217.28200905489,3245,62989.94488849438,130458.82201843,RPG,1
2011-09-17,PC,51496,5149,75.01323471257327,91136.7680241792,7176,23041.86496080878,129619.4574908333,FPS,0
2011-09-18,VR,158244,15824,20.80574804373892,84966.53816578547,6262,69865.85164022705,67559.21670469323,Adventure,0
2011-09-19,VR,34633,3463,31.0466839715064,54387.45089950393,8087,42667.58004415715,45595.93820633791,RPG,0
2011-09-20,PC,149879,14987,66.62856436708577,92829.20004895689,4199,30931.97322799646,16667.80194465934,Adventure,0
2011-09-21,Console,150646,15064,94.9107341344442,86973.64755337343,3161,82849.71097622123,6631.531015453424,Action,1
2011-09-22,VR,82850,8285,71.00137496270577,11886.73050141824,3710,31647.58322615817,32385.07387008208,Action,0
2011-09-23,VR,91665,9166,48.82781600089922,72175.85916691372,6701,22391.47058693999,71972.50327601908,Adventure,1
2011-09-24,Mobile,179036,17903,26.83435047725759,98919.29405531382,8593,92250.94681508733,10548.42691942734,RPG,0
2011-09-25,VR,163473,16347,21.8876055838085,58319.17988929306,3474,53277.58311145068,11060.89932624489,FPS,0
